,nama_produk,harga,diskon,rating,foto_produk,url_produk,nama_toko,lokasi_toko,url_toko,asal_ecommerce
164,Xiaomi Redmi Note 4 Redmi Note 4X Snapdragon Case Casing Cover,35000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/9/27/209864808/209864808_d8765acb-8ff2-4d88-8bd3-a0ef23426e62_573_573.jpg,https://m.tokopedia.com/asaloycase/xiaomi-redmi-note-4-redmi-note-4x-snapdragon-case-casing-cover?whid=0,Asaloy Case,Jakarta Selatan,https://m.tokopedia.com/asaloycase,tokopedia
165,Anti Crack Xiaomi Redmi Note 4/4X SNAPDRAGON Casing  Fuze ACRILIC Case,35000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/10/22/17648014/17648014_a86d7d1d-bd5e-4619-9444-b1fec286c112_700_613.jpg,https://m.tokopedia.com/magneticshop1/anti-crack-xiaomi-redmi-note-4-4x-snapdragon-casing-fuze-acrilic-case-bening?whid=0,Magnetic_Shop,Jakarta Barat,https://m.tokopedia.com/magneticshop1,tokopedia
304,Flip Case Xiaomi Redmi Note 4x Clear View mirror Standing  ,35000,0,4.8,https://s1.bukalapak.com/img/19928361751/large/2019_11_14T12_08_30_07_00.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2hrcudp-jual-flip-case-xiaomi-redmi-note-4x-clear-view-mirror-standing,Aksesories Quality,Jakarta Pusat - DKI Jakarta,https://www.bukalapak.com/u/aksesoriesquslity,bukalapak
316,CASE DELKIN 3 IN 1 RING HARDCASE CARBON XIAOMI REDMI 4X,35000,0,4.9,https://s0.bukalapak.com/img/5223791573/large/IMG_6399.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/sqx9n3-jual-case-delkin-3-in-1-ring-hardcase-carbon-xiaomi-redmi-4x,168ACCSTORE,Bekasi - Jawa Barat,https://www.bukalapak.com/u/toko168accstore,bukalapak
87,""" XIAOMI REDMI NOTE 4 / 4X "" Soft Case POPATEN Jelly Case Patterns",35000,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2021/5/6/d9c0644b-9296-4697-b6e4-ba60cf2222ef.jpg,https://m.tokopedia.com/anmestore/xiaomi-redmi-note-4-4x-soft-case-popaten-jelly-case-patterns?whid=0,AM case,Jakarta Pusat,https://m.tokopedia.com/anmestore,tokopedia
303,Flip Case Xiaomi Redmi note 4x Clear View mirror Standing ,35000,0,5.0,https://s1.bukalapak.com/img/67040361751/large/2019_11_14T12_05_50_07_00.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2hrcglb-jual-flip-case-xiaomi-redmi-note-4x-clear-view-mirror-standing,Phoenix23,Jakarta Pusat - DKI Jakarta,https://www.bukalapak.com/u/ali_candra713,bukalapak
331,Clear Hard Case Casing Transparan Xiaomi Redmi Note 4X,35000,0,5.0,https://s2.bukalapak.com/img/2082744482/large/Clear_Hard_Case_Casing_Transparan_Xiaomi_Redmi_Note_4X.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/k443po-jual-clear-hard-case-casing-transparan-xiaomi-redmi-note-4x,Sarunghape,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/sarunghape,bukalapak
333,Xiaomi Redmi Note 4X - Clear Soft Case TPU Casing Cover Jelly Silicone Transparan,35000,0,5.0,https://s4.bukalapak.com/img/40577446542/large/data.jpeg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3o0ehkz-jual-xiaomi-redmi-note-4x-clear-soft-case-tpu-casing-cover-jelly-silicone-transparan,Sarunghape,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/sarunghape,bukalapak
231,SOFTCASE XIAOMI MI 8 LITE SOFT JACKET CASE CANDY CASING LENTUR SILIKON FULL COVER SPOTLITE,35000,Non,5.0,https://cf.shopee.co.id/file/dc32f1c6ffecbc7570031ecf86e4c91c,https://shopee.co.id/-SOFTCASE-XIAOMI-MI-8-LITE-SOFT-JACKET-CASE-CANDY-CASING-LENTUR-SILIKON-FULL-COVER-SPOTLITE-i.203670546.9722418612,andiputera05,KOTA JAKARTA UTARA,https://shopee.co.id/andiputera05,shopee
142,Case Hitam Superhero Xiaomi Redmi 4x / Soft Case Xiaomi Redmi 4x,36000,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2021/6/9/8711647a-1b39-4bc4-80ec-703e6c838663.jpg,https://m.tokopedia.com/lemonkey/case-hitam-superhero-xiaomi-redmi-4x-soft-case-xiaomi-redmi-4x?whid=0,Lemonkey,Jakarta Barat,https://m.tokopedia.com/lemonkey,tokopedia
194,CASING COVER XIAOMI REDMI 4X FULL TEMPERED GLASS CASE SOFTCASE FULL,38000,0,4.5,https://images.tokopedia.net/img/cache/250-square/product-1/2019/4/22/538477/538477_4725a8eb-205c-4dbb-909f-703ff80e0862_1500_1500.jpg,https://m.tokopedia.com/fahiraienacc/casing-cover-xiaomi-redmi-4x-full-tempered-glass-case-softcase-full?whid=0,fahir aien acc,Kab. Bekasi,https://m.tokopedia.com/fahiraienacc,tokopedia
65,Xiaomi Redmi Note 4 4X Snapdragon case casing back cover RUGGED ARMOR,38000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2017/6/14/1042576/1042576_dbcd5754-d0e4-4115-b2d0-248759168f68.png,https://m.tokopedia.com/casepedias/xiaomi-redmi-note-4-4x-snapdragon-case-casing-back-cover-rugged-armor-black?whid=0,Case Pedia,Jakarta Barat,https://m.tokopedia.com/casepedias,tokopedia
315,Xiaomi Redmi 4X Armor Case XPHASE Shockproof Tpu - Hardcase Protection,38000,5,4.8,https://s3.bukalapak.com/img/8356434712/large/Xiaomi_Redmi_4A_Armor_Case_XPHASE_Shockproof_Tpu___Hardcase_.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/ef91vy-jual-xiaomi-redmi-4x-armor-case-xphase-shockproof-tpu-hardcase-protection,megascarletshop,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/megascarletshop24789,bukalapak
319,Xiaomi Redmi 4X Silicone Ring Stand Luxury Soft Gel Capa Armor Case Shockproof,38000,5,4.8,https://s0.bukalapak.com/img/50302035642/large/data.jpeg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/154afkg-jual-xiaomi-redmi-4x-silicone-ring-stand-luxury-soft-gel-capa-armor-case-shockproof,megascarletshop,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/megascarletshop24789,bukalapak
217,Untuk Xiaomi Redmi 6 6A 7 9 9A 9C 8 8A 6 7A Pro For Soft Case Phone Casing Camera Lens Protector Full Cover simple NASA Silikon Cases Hp handphone soft softcase,38503,55,4.8,https://cf.shopee.co.id/file/e89c8ee471ac31277671cd80555b9082,https://shopee.co.id/-Untuk-Xiaomi-Redmi-6-6A-7-9-9A-9C-8-8A-6-7A-Pro-For-Soft-Case-Phone-Casing-Camera-Lens-Protector-Full-Cover-simple-NASA-Silikon-Cases-Hp-handphone-soft-softcase-i.201807641.5656385680,ucucmall.id,,https://shopee.co.id/ucucmall.id,shopee
309,Case Xiaomi Redmi Note 4X Hardcase Ring Carbon Thunder,39000,40,4.7,https://s2.bukalapak.com/img/73207535821/large/Case_Samsung_Galaxy_A20_A30_Hardcase_Ring_Carbon_Thunder.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/23fnjrt-jual-case-xiaomi-redmi-note-4x-hardcase-ring-carbon-thunder,Caselova Store,Bekasi - Jawa Barat,https://www.bukalapak.com/u/caselovastore,bukalapak
317,Case Xiaomi Redmi Note 4X Hardcase Ring Carbon Thunder,39000,40,4.7,https://s2.bukalapak.com/img/73207535821/large/Case_Samsung_Galaxy_A20_A30_Hardcase_Ring_Carbon_Thunder.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/23fnjrt-jual-case-xiaomi-redmi-note-4x-hardcase-ring-carbon-thunder,Caselova Store,Bekasi - Jawa Barat,https://www.bukalapak.com/u/caselovastore,bukalapak
344,Case Xiaomi Redmi Note 4X Hardcase Ring Carbon Thunder,39000,40,4.7,https://s2.bukalapak.com/img/73207535821/large/Case_Samsung_Galaxy_A20_A30_Hardcase_Ring_Carbon_Thunder.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/23fnjrt-jual-case-xiaomi-redmi-note-4x-hardcase-ring-carbon-thunder,Caselova Store,Bekasi - Jawa Barat,https://www.bukalapak.com/u/caselovastore,bukalapak
70,Cute Hardcase Xiaomi Redmi Note 4/4X Snapdragon Baby Skin Case Candy,39000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/9/3/1694685/1694685_42725fce-5aeb-470d-962f-ec471ebe0d7c_800_800.jpg,https://m.tokopedia.com/nextdroid/cute-hardcase-xiaomi-redmi-note-4-4x-snapdragon-baby-skin-case-candy?whid=0,Next Droid,Kab. Cianjur,https://m.tokopedia.com/nextdroid,tokopedia
149,Case Xiaomi Redmi Note 4X Hardcase Ring Carbon Thunder,39000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2019/8/7/26912076/26912076_8af2e4f5-fd22-47df-9b81-481d0bb78ae9_1080_1080,https://m.tokopedia.com/caselovastore/case-xiaomi-redmi-note-4x-hardcase-ring-carbon-thunder-hitam?whid=0,Caselova Store,Bekasi,https://m.tokopedia.com/caselovastore,tokopedia
173,Gliter Xiaomi Redmi 4X Xiomi Softcase Water Gliter Cover Casing Case,39900,0,4.5,https://images.tokopedia.net/img/cache/250-square/product-1/2019/2/13/201357886/201357886_fd151385-547a-46c5-8801-22de87b19599_700_700.jpg,https://m.tokopedia.com/mekkanizmacc/gliter-xiaomi-redmi-4x-xiomi-softcase-water-gliter-cover-casing-case?whid=0,mekkanizm acc,Kab. Bekasi,https://m.tokopedia.com/mekkanizmacc,tokopedia
123,Casing Soft Case Xiaomi Redmi S2 3S 4x 5 5plus 5A 6 6A 6A 7 7A Note 3,39999,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2021/2/21/838dc1e4-0f88-4c68-9f61-a5fabc5a49de.jpg,https://m.tokopedia.com/casering/casing-soft-case-xiaomi-redmi-s2-3s-4x-5-5plus-5a-6-6a-6a-7-7a-note-3?whid=0,casering,Kab. Bogor,https://m.tokopedia.com/casering,tokopedia
58,Xiaomi Redmi Note 4 - 4x Chic Beauty Silicone Ring Stand Armor Case,40000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2020/8/23/689997/689997_0fcd1239-dfef-4ba6-adad-679afbdcfea5_850_850,https://m.tokopedia.com/megascarlet/xiaomi-redmi-note-4-4x-chic-beauty-silicone-ring-stand-armor-case?whid=0,Megascarlet,Jakarta Barat,https://m.tokopedia.com/megascarlet,tokopedia
176,For Xiaomi Redmi 4A 4X 5 5 Plus - 3D Relief London Cat Case Casing,40000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2018/4/21/1694685/1694685_ba75dec5-5de2-4903-85d6-03e6e026953f_700_700.jpg,https://m.tokopedia.com/nextdroid/for-xiaomi-redmi-4a-4x-5-5-plus-3d-relief-london-cat-case-casing?whid=0,Next Droid,Kab. Cianjur,https://m.tokopedia.com/nextdroid,tokopedia
182,Case xiaomi redmi note 4x - cover iron armor redmi note 4,40000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2018/5/1/524075/524075_673cddd8-34e3-43a3-8d2b-69df0e1b2334_640_640.jpg,https://m.tokopedia.com/i-case/case-xiaomi-redmi-note-4x-cover-iron-armor-redmi-note-4?whid=0,i-case,Jakarta Utara,https://m.tokopedia.com/i-case,tokopedia
97,Xiaomi Redmi Note 4 4X Armor Case XPHASE 2 Soft Gel Case - Hardcase,40000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/1/7/689997/689997_a9c58ed0-4fc9-4511-b975-211b6c8f4236_640_640.jpg,https://m.tokopedia.com/megascarlet/xiaomi-redmi-note-4-4x-armor-case-xphase-2-soft-gel-case-hardcase?whid=0,Megascarlet,Jakarta Barat,https://m.tokopedia.com/megascarlet,tokopedia
26,Xiaomi Redmi Note 4 - 4X Silicone Ring Stand Luxury Soft Armor Case,40000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2020/6/18/689997/689997_dca73f05-15ad-4052-a8a4-2cc68307f647_750_750,https://m.tokopedia.com/megascarlet/xiaomi-redmi-note-4-4x-silicone-ring-stand-luxury-soft-armor-case?whid=0,Megascarlet,Jakarta Barat,https://m.tokopedia.com/megascarlet,tokopedia
99,Xiaomi Redmi 4X Silicone Ring Stand Luxury Soft Gel Capa Armor Case,40000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2020/8/21/689997/689997_4c523f1d-003f-484e-8823-15109a7c3688_750_750,https://m.tokopedia.com/megascarlet/xiaomi-redmi-4x-silicone-ring-stand-luxury-soft-gel-capa-armor-case?whid=0,Megascarlet,Jakarta Barat,https://m.tokopedia.com/megascarlet,tokopedia
153,XIAOMI REDMI NOTE 4 4X GKK ORIGINAL CASE HYBRID FULL COVER,42500,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/11/23/24779541/24779541_bd28ef69-c91c-4980-a983-8a150ce3690d_735_1280.jpg,https://m.tokopedia.com/markas88/xiaomi-redmi-note-4-4x-gkk-original-case-hybrid-full-cover?whid=0,Markas acc 88,Jakarta Pusat,https://m.tokopedia.com/markas88,tokopedia
71,GKK Redmi 4X Case 360 Full Protection Armor Case for Xiaomi Redmi 4X,45000,0,4.5,https://images.tokopedia.net/img/cache/250-square/product-1/2018/3/16/3858581/3858581_99485cec-26fc-44d7-984e-217413e77fec_1000_1000.jpg,https://m.tokopedia.com/cocacase/gkk-redmi-4x-case-360-full-protection-armor-case-for-xiaomi-redmi-4x?whid=0,CocaCase,Tangerang,https://m.tokopedia.com/cocacase,tokopedia
48,Xiaomi Redmi Note 4 - 4x IRON MATTE Finish Slim Armor Case Shockproof,45000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2020/7/25/689997/689997_026208f6-ff4e-4b03-badb-e5f15d1af63e_750_750,https://m.tokopedia.com/megascarlet/xiaomi-redmi-note-4-4x-iron-matte-finish-slim-armor-case-shockproof?whid=0,Megascarlet,Jakarta Barat,https://m.tokopedia.com/megascarlet,tokopedia
321,Xiaomi Redmi 4X Hard Case 360 GKK 3in1 Full Cover,45000,0,4.9,https://s2.bukalapak.com/img/2350643212/large/s_l1600_5__scaled.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/e02tbi-jual-xiaomi-redmi-4x-hard-case-360-gkk-3in1-full-cover,Aurora Phone,Jakarta Timur - DKI Jakarta,https://www.bukalapak.com/u/veb120,bukalapak
186,XIAOMI REDMI NOTE 4X 4 X TEMPERED GLASS CASE HARDCASE FULL COLOR,45000,0,5.0,https://images.tokopedia.net/img/cache/250-square/product-1/2019/1/17/2824183/2824183_76745550-9893-4a3f-ba2b-2db4039fe405_1023_854.jpg,https://m.tokopedia.com/mrthebest/xiaomi-redmi-note-4x-4-x-tempered-glass-case-hardcase-full-color?whid=0,MrThebest,Jakarta Pusat,https://m.tokopedia.com/mrthebest,tokopedia
82,Xiaomi Redmi Note 4 4X Mediatek GKK Case Original 360 Full Protection,45900,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/12/22/10574258/10574258_444f6982-5fd9-4e2d-a0f4-35eed81e3f19_790_700.jpg,https://m.tokopedia.com/case100th/xiaomi-redmi-note-4-4x-mediatek-gkk-case-original-360-full-protection-hitam-merah?whid=0,Case Avenue 1st,Jakarta Barat,https://m.tokopedia.com/case100th,tokopedia
279,Flip Leather Case Xiaomi Redmi 3 4 Prime 2 3X 4A 4X 5 Plus 5A 6 Pro 6A S2 7 7A Flipcase Cover Dompet Wallet Casing,47522,60,4.7,https://cf.shopee.co.id/file/19204f17c54b504b37166f1e7688cc10,https://shopee.co.id/-Flip-Leather-Case-Xiaomi-Redmi-3-4-Prime-2-3X-4A-4X-5-Plus-5A-6-Pro-6A-S2-7-7A-Flipcase-Cover-Dompet-Wallet-Casing-i.113847329.5100964600,ou285988702.id,,https://shopee.co.id/ou285988702.id,shopee
168,360 protection slim matte case Xiaomi Redmi Note 4x,48000,0,4.5,https://images.tokopedia.net/img/cache/250-square/product-1/2017/10/6/12142502/12142502_594444f2-403f-4d3d-bf61-c0deafa515d4_724_1080.jpeg,https://m.tokopedia.com/importking/360-protection-slim-matte-case-xiaomi-redmi-note-4x-hitam?whid=0,importking,Jakarta Barat,https://m.tokopedia.com/importking,tokopedia
133,360 protection slim matte case Xiaomi Redmi 4x,48000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2017/10/6/12142502/12142502_594444f2-403f-4d3d-bf61-c0deafa515d4_724_1080.jpeg,https://m.tokopedia.com/importking/360-protection-slim-matte-case-xiaomi-redmi-4x-black-red?whid=0,importking,Jakarta Barat,https://m.tokopedia.com/importking,tokopedia
197,CAFELE Luxury Fashion Case - Xiaomi Redmi Note 4 Case Redmi Note 4x,49000,0,4.6,https://images.tokopedia.net/img/cache/250-square/product-1/2018/9/20/26874603/26874603_36e744ae-3c93-449b-9ede-b090d89dcde8_494_494.png,https://m.tokopedia.com/cafeleofficial/cafele-luxury-fashion-case-xiaomi-redmi-note-4-case-redmi-note-4x-hitam-redmi-note-4?whid=0,Cafele Official Store,Jakarta Utara,https://m.tokopedia.com/cafeleofficial,tokopedia
249,Xiaomi Poco X3 NFC Case Ring Holder Liquid Silicone Case Xiaomi Poco X3  Full Camera Protective Case Casing Cover,49121,48,4.8,https://cf.shopee.co.id/file/b72610cb869e1d6805ade2aaec0bd15a,https://shopee.co.id/-Xiaomi-Poco-X3-NFC-Case-Ring-Holder-Liquid-Silicone-Case-Xiaomi-Poco-X3--Full-Camera-Protective-Case-Casing-Cover-i.76706023.4575417238,lenuo.id,,https://shopee.co.id/lenuo.id,shopee
271,Backdoor Backcover Xiaomi Redmi Note 4X / Note 4 Snapdragon Original,49500,Non,4.5,https://cf.shopee.co.id/file/a97ac3fdb4fb068e14f15821346d46ba,https://shopee.co.id/-Backdoor-Backcover-Xiaomi-Redmi-Note-4X-/-Note-4-Snapdragon-Original-i.92687664.2354357234,roxy_store5,KOTA JAKARTA PUSAT,https://shopee.co.id/roxy_store5,shopee
190,Case Iron Man Xiaomi Redmi Note 4x /Pro - /Robot/Armor - SNAPDRAGON,49900,0,4.9,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/9/13/b9deac91-6830-4f8f-a4d4-16dcbe3ac200.jpg,https://m.tokopedia.com/mscell2/case-iron-man-xiaomi-redmi-note-4x-pro-robotarmor-snapdragon?whid=0,MScell,Serang,https://m.tokopedia.com/mscell2,tokopedia
89,Xiaomi Redmi Note 4X 4 Snapdragon Premium Soft Case Softcase Back HQ,50000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2019/1/26/14323718/14323718_dce1d7d6-ae7a-4ab3-ac3b-d3c8fc3e063d_1000_1000.jpg,https://m.tokopedia.com/vevorium/xiaomi-redmi-note-4x-4-snapdragon-premium-soft-case-softcase-back-hq-hitam?whid=0,Vevorium,Surabaya,https://m.tokopedia.com/vevorium,tokopedia
106,Xiaomi Redmi Note 4x 4 Snapdragon case Alumor Smart Grip Soft HardCase,50000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/12/3/366519689/366519689_0aa914ad-35ab-4d76-919b-419897bce62d_1560_1560.jpg,https://m.tokopedia.com/gsgid/xiaomi-redmi-note-4x-4-snapdragon-case-alumor-smart-grip-soft-hardcase-merah?whid=0,Ginanta case,Cimahi,https://m.tokopedia.com/gsgid,tokopedia
102,Xiaomi redmi note 4 / 4x Clear view standing cover case,50000,0,5.0,https://images.tokopedia.net/img/cache/250-square/product-1/2018/11/27/12142502/12142502_af9220eb-dfd3-4494-aaf3-0fa83bb13095_750_750.jpg,https://m.tokopedia.com/importking/xiaomi-redmi-note-4-4x-clear-view-standing-cover-case-hitam?whid=0,importking,Jakarta Barat,https://m.tokopedia.com/importking,tokopedia
287,BACKDOOR XIAOMI REDMI NOTE 4X / NOTE 4 SNAPDRAGON KESING CASING HOUSING BACK COVER TUTUP BELAKANG,55000,Non,4.5,https://cf.shopee.co.id/file/b15893ecf35b6064245b6461f186b8d7,https://shopee.co.id/-BACKDOOR-XIAOMI-REDMI-NOTE-4X-/-NOTE-4-SNAPDRAGON-KESING-CASING-HOUSING-BACK-COVER-TUTUP-BELAKANG-i.98415992.2342112947,agusmujiati33,KOTA JAKARTA PUSAT,https://shopee.co.id/agusmujiati33,shopee
60,Xiaomi Redmi Note 4x Armor 360 Full Cover Baby Skin Hard Case 1126,55000,0,4.6,https://images.tokopedia.net/img/cache/250-square/product-1/2019/2/26/37168754/37168754_855b5de7-92c8-4425-9965-181d474b85d4_622_620.jpg,https://m.tokopedia.com/smartincase/xiaomi-redmi-note-4x-armor-360-full-cover-baby-skin-hard-case-1126-hitam?whid=0,Smart in case,Jakarta Timur,https://m.tokopedia.com/smartincase,tokopedia
78,FOR XIAOMI REDMI 4X - BLACK MUSIC SOFT CASE CASING WITH RING,55000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/7/20/902755/902755_a124036f-47d3-4cd5-b1c5-dfbab2d62add_800_800.jpg,https://m.tokopedia.com/lakucart/for-xiaomi-redmi-4x-black-music-soft-case-casing-with-ring?whid=0,lakucart,Jakarta Barat,https://m.tokopedia.com/lakucart,tokopedia
193,INDOMIE GORENG SOFTCASE - CASE Xiaomi Redmi 4A 4X 5 5A 5 PLUS,55800,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2020/3/28/batch-upload/batch-upload_6875d216-2a6d-40f5-9d86-964802a1f01a,https://m.tokopedia.com/sampah-kerin9/indomie-goreng-softcase-case-xiaomi-redmi-4a-4x-5-5a-5-plus?whid=0,Sampah Kerin9,Jakarta Barat,https://m.tokopedia.com/sampah-kerin9,tokopedia
159,Hard Soft Case Casing HP Xiaomi Redmi 4X Armor Stand Silikon Hardcase,58500,0,4.3,https://images.tokopedia.net/img/cache/250-square/product-1/2017/11/27/10095212/10095212_f8c3357e-8d2b-4d9c-af5d-b3e2d10413e0_800_800.jpg,https://m.tokopedia.com/juragankesing/hard-soft-case-casing-hp-xiaomi-redmi-4x-armor-stand-silikon-hardcase?whid=0,Juragan Kesing,Jakarta Barat,https://m.tokopedia.com/juragankesing,tokopedia
79,Case Xiaomi Redmi 4x Transformers Megatron Casing Softcase Shockproof,65000,0,5.0,https://images.tokopedia.net/img/cache/250-square/product-1/2017/12/8/8660068/8660068_fad96b8a-864c-4612-ab72-a36c77e4d14b_700_700.jpg,https://m.tokopedia.com/tokobirdie/case-xiaomi-redmi-4x-transformers-megatron-casing-softcase-shockproof?whid=0,Toko Birdie,Jakarta Selatan,https://m.tokopedia.com/tokobirdie,tokopedia
166,BACK COVER-BACK CASE-BACK DOOR-COVER XIAOMI REDMI NOTE 4X ORIGINAL,67000,0,5.0,https://images.tokopedia.net/img/cache/250-square/attachment/2019/8/15/156585312200732/156585312200732_8b157d45-b5c9-490c-916d-31af8e6cea4b.png,https://m.tokopedia.com/psi/back-cover-back-case-back-door-cover-xiaomi-redmi-note-4x-original?whid=0,deyla cell online shop,Bekasi,https://m.tokopedia.com/psi,tokopedia
46,Case Xiaomi Redmi Note 4/4x Casing flipcover mirror standing auto lock,69000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2019/10/25/1255111/1255111_d1413508-a21e-4e42-b5c4-7e5ed151c8b2.jpg,https://m.tokopedia.com/merymart/case-xiaomi-redmi-note-4-4x-casing-flipcover-mirror-standing-auto-lock-redmi-note-4-black?whid=0,merymart,Jakarta Barat,https://m.tokopedia.com/merymart,tokopedia
73,Case Xiaomi Redmi 4X Hybrid Slim Armor Spigen Cover Hard & Soft Casing,70000,0,4.6,https://images.tokopedia.net/img/cache/250-square/product-1/2017/6/29/0/0_d7bb5ff6-73ba-443f-9056-b798564979e8_750_750.jpg,https://m.tokopedia.com/nucleo/case-xiaomi-redmi-4x-hybrid-slim-armor-spigen-cover-hard-soft-casing?whid=0,Nucleo Online Shop,Bogor,https://m.tokopedia.com/nucleo,tokopedia
131,Magnetic Case Xiaomi Redmi Note 4/4X Casing Robot Iron Pelindung Hp,75000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2020/4/3/1019639/1019639_b177eeb1-2187-4fe5-ad37-44d515356a64_960_960.jpg,https://m.tokopedia.com/nucleo/magnetic-case-xiaomi-redmi-note-4-4x-casing-robot-iron-pelindung-hp-mediatek?whid=0,Nucleo Online Shop,Bogor,https://m.tokopedia.com/nucleo,tokopedia
180,Paralax Leather Case Xiaomi Redmi Note 4 4X 5 7/Pro Softcase+Hardcase,85000,0,4.4,https://images.tokopedia.net/img/cache/250-square/product-1/2019/9/22/566811584/566811584_5a74b32a-1d09-40cd-931b-f833308d674b_800_800.jpg,https://m.tokopedia.com/nucleo/paralax-leather-case-xiaomi-redmi-note-4-4x-5-7-pro-softcase-hardcase?whid=0,Nucleo Online Shop,Bogor,https://m.tokopedia.com/nucleo,tokopedia
161,case xiaomi redmi 4X nilkin original,85000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/4/9/524075/524075_d6f8052a-01c8-403a-a8d0-4dd1d6a606b9,https://m.tokopedia.com/i-case/case-xiaomi-redmi-4x-nilkin-original?whid=0,i-case,Jakarta Utara,https://m.tokopedia.com/i-case,tokopedia
178,We Bare Bears 05 Casing Xiaomi Redmi Note 4 4x Anti Crack Case HP,85000,0,5.0,https://images.tokopedia.net/img/cache/250-square/product-1/2019/9/4/31037879/31037879_d8da0119-889c-4614-b61f-c456c50d81fc_600_600,https://m.tokopedia.com/deimasei/we-bare-bears-05-casing-xiaomi-redmi-note-4-4x-anti-crack-case-hp?whid=0,DEIMASEI,Jakarta Selatan,https://m.tokopedia.com/deimasei,tokopedia
